visible_world,position,can_shoot,holding_flag,action,direction
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'x', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'x', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'x', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",True,,shoot,left
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",True,,shoot,left
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'x', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'r', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",False,,move,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'x', 'r', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",True,,move,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'r', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",True,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,shoot,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,shoot,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,shoot,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,down
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'x', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'x', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,down
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'x', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",True,,move,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'x', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'x', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",True,,shoot,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'x', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'r', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",True,,shoot,up
"[['/', '/', '/', '/', '/', '/', '/', '#', 'x'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '#'], ['/', '/', '#', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '#', 'x', '#', 'x', '/', '/', '/'], ['/', '/', '#', 'x', 'b', '#', '/', '/', '/'], ['/', 'x', 'x', 'x', '#', '#', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', '/', '/', '/']]","(22, 14)",False,,move,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'x', 'r', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",False,,move,down
"[['/', '/', '/', '/', '/', '#', '/', '/', 'x'], ['/', '/', '/', '/', '#', '/', '/', 'x', '/'], ['x', '/', '/', '#', 'x', '#', 'r', '/', '/'], ['x', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '/', '/', 'x', '/', '/', '/', '/', '/'], ['/', '/', '#', '/', '/', '/', '/', '/', '/']]","(21, 15)",False,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'x', '/', '/', 'x'], ['/', '/', '/', '#', 'x', '#', 'r', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",True,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'x', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,shoot,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'r', 'x', '/'], ['/', '/', '/', '#', '#', 'x', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'x', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",True,,shoot,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '#', '#'], ['/', '/', '/', '/', '/', '/', 'x', 'x', '/'], ['/', '/', '/', '#', '#', 'r', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', 'x', '/'], ['/', '/', '/', '#', 'x', '/', '/', '/', '#'], ['/', '/', '/', '/', '#', '#', '/', '/', '/']]","(21, 13)",False,,move,up
